mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,date,hour,air1,air2,oil1,oil2,water1,water2,maintenance
138,2023-08-25 13:08:36,51.0137618,3.7795998,22.0,22.0,469.0,369.0,795.0,797.0,52.0,54.0,39.0,44.0,2023-08-25,13:08:36,0,0,0,0,0,0,0
138,2023-08-02 02:56:53,51.0158034,3.7740798,29.0,28.0,217.0,179.0,792.0,798.0,86.0,86.0,81.0,84.0,2023-08-02,02:56:53,0,0,0,0,0,0,0
138,2023-08-02 11:05:31,50.771154,3.8725557,41.0,40.0,307.0,207.0,1128.0,968.0,87.0,84.0,86.0,87.0,2023-08-02,11:05:31,0,0,0,0,0,0,0
138,2023-08-02 01:45:49,51.0159791,3.7734759,27.0,27.0,238.0,186.0,817.0,804.0,82.0,81.0,75.0,77.0,2023-08-02,01:45:49,0,0,0,0,0,0,0
138,2023-08-02 05:45:45,50.7425893,3.603349,44.0,40.0,207.0,175.0,794.0,795.0,82.0,83.0,83.0,90.0,2023-08-02,05:45:45,0,0,0,0,0,0,0
138,2023-08-02 12:35:35,50.9093439,3.8000875,46.0,43.0,310.0,238.0,1375.0,1395.0,85.0,90.0,89.0,93.0,2023-08-02,12:35:35,0,0,0,0,0,0,0
138,2023-08-02 15:46:41,50.9174944,3.6448562,41.0,38.0,210.0,169.0,858.0,799.0,88.0,88.0,88.0,92.0,2023-08-02,15:46:41,0,0,0,0,0,0,0
138,2023-08-02 04:57:43,51.0357829,3.7100429,38.0,34.0,365.0,310.0,1353.0,1326.0,87.0,80.0,82.0,82.0,2023-08-02,04:57:43,0,0,0,0,0,0,0
138,2023-08-02 13:56:42,50.7701832,3.8716142,37.0,33.0,220.0,189.0,800.0,799.0,82.0,79.0,82.0,81.0,2023-08-02,13:56:42,0,0,0,0,0,0,0
138,2023-08-02 15:57:39,50.8532567,3.6038591,41.0,37.0,207.0,169.0,815.0,800.0,84.0,83.0,84.0,90.0,2023-08-02,15:57:39,0,0,0,0,0,0,0
138,2023-08-02 16:11:40,50.7451383,3.6114314,40.0,41.0,200.0,162.0,818.0,803.0,86.0,88.0,87.0,92.0,2023-08-02,16:11:40,0,0,0,0,0,0,0
138,2023-08-03 04:20:33,50.8550259,3.6057418,20.0,22.0,351.0,331.0,799.0,797.0,60.0,55.0,48.0,46.0,2023-08-03,04:20:33,0,0,0,0,0,0,0
138,2023-08-03 13:56:16,51.0163091,3.7726246,31.0,22.0,227.0,189.0,796.0,805.0,84.0,80.0,77.0,77.0,2023-08-03,13:56:16,0,0,0,0,0,0,0
138,2023-08-04 03:01:33,50.8568067,3.6081203,23.0,21.0,300.0,258.0,795.0,803.0,68.0,65.0,57.0,57.0,2023-08-04,03:01:33,0,0,0,0,0,0,0
138,2023-08-03 16:06:13,50.8567896,3.6081226,51.0,53.0,17.0,3.0,0.0,0.0,85.0,82.0,81.0,84.0,2023-08-03,16:06:13,0,0,0,0,0,0,0
138,2023-08-04 03:51:38,50.851327,3.601328,28.0,26.0,231.0,196.0,800.0,795.0,83.0,80.0,78.0,77.0,2023-08-04,03:51:38,0,0,0,0,0,0,0
138,2023-08-04 06:08:36,50.8718226,3.8149768,38.0,37.0,362.0,276.0,1434.0,1351.0,87.0,86.0,85.0,90.0,2023-08-04,06:08:36,0,0,0,0,0,0,0
138,2023-08-04 08:15:44,51.00576815,3.7917782,42.0,40.0,238.0,189.5,911.5,910.0,83.0,85.0,83.5,87.5,2023-08-04,08:15:44,0,0,0,0,0,0,0
138,2023-08-04 05:08:41,50.8837365,3.6317998,42.0,42.0,327.0,276.0,1316.0,1334.0,88.0,88.0,86.0,89.0,2023-08-04,05:08:41,0,0,0,0,0,0,0
138,2023-08-04 05:49:33,50.9784903,3.8002239,46.0,40.0,365.0,303.0,1555.0,1569.0,83.0,84.0,87.0,92.0,2023-08-04,05:49:33,0,0,0,0,0,0,0
138,2023-08-04 15:29:54,51.0140882,3.7798885,28.0,29.0,345.0,307.0,794.0,802.0,63.0,58.0,54.0,54.0,2023-08-04,15:29:54,0,0,0,0,0,0,0
138,2023-08-05 05:47:07,51.1131768,3.689995,46.0,43.0,410.0,372.0,1888.0,1943.0,85.0,80.0,81.0,80.0,2023-08-05,05:47:07,0,0,0,0,0,0,0
138,2023-08-05 18:02:12,51.1804964,3.575573,40.0,35.0,210.0,179.0,801.0,799.0,83.0,81.0,82.0,84.0,2023-08-05,18:02:12,0,0,0,0,0,0,0
138,2023-08-05 20:26:21,51.0365578,3.6892171,39.0,38.0,369.0,303.0,1499.0,1499.0,86.0,84.0,86.0,93.0,2023-08-05,20:26:21,0,0,0,0,0,0,0
138,2023-08-05 12:32:08,50.8516085,3.6017006,42.0,38.0,213.0,175.0,803.0,800.0,87.0,83.0,82.0,85.0,2023-08-05,12:32:08,0,0,0,0,0,0,0
138,2023-08-05 15:17:15,50.9135666,3.6464043,37.0,41.0,200.0,175.0,802.0,804.0,86.0,87.0,87.0,89.0,2023-08-05,15:17:15,0,0,0,0,0,0,0
138,2023-08-05 06:05:06,51.1805462,3.5755112,36.0,31.0,217.0,182.0,800.0,796.0,85.0,81.0,83.0,83.0,2023-08-05,06:05:06,0,0,0,0,0,0,0
138,2023-08-05 08:13:04,50.7424477,3.6026828,30.0,34.0,224.0,193.0,797.0,804.0,86.0,79.0,82.0,81.0,2023-08-05,08:13:04,0,0,0,0,0,0,0
138,2023-08-05 18:48:20,51.0357371,3.7099475,43.0,41.0,213.0,175.0,793.0,803.0,83.0,82.0,82.0,85.0,2023-08-05,18:48:20,0,0,0,0,0,0,0
138,2023-08-07 04:52:43,50.85170605,3.6018034,31.0,30.0,222.0,186.0,798.5,800.0,86.0,79.0,82.0,80.0,2023-08-07,04:52:43,0,0,0,0,0,0,0
138,2023-08-07 05:23:42,50.742528,3.6032881,37.0,31.0,213.0,179.0,793.0,800.0,85.0,80.0,83.0,84.0,2023-08-07,05:23:42,0,0,0,0,0,0,0
138,2023-08-07 14:05:25,51.0157063,3.7743096,30.0,30.0,251.0,203.0,859.0,878.0,82.0,80.0,76.0,75.0,2023-08-07,14:05:25,0,0,0,0,0,0,0
138,2023-08-07 05:40:46,50.7425282,3.6032888,29.0,30.0,224.0,186.0,805.0,800.0,85.0,79.0,81.0,81.0,2023-08-07,05:40:46,0,0,0,0,0,0,0
138,2023-08-07 15:01:28,50.9791821,3.8009402,40.0,38.0,200.0,165.0,797.0,797.0,88.0,87.0,86.0,90.0,2023-08-07,15:01:28,0,0,0,0,0,0,0
138,2023-08-07 13:58:32,51.0156322,3.7744938,32.0,31.0,244.0,189.0,800.0,798.0,80.0,80.0,70.0,74.0,2023-08-07,13:58:32,0,0,0,0,0,0,0
138,2023-08-07 07:40:41,51.0158697,3.7739219,54.0,54.0,17.0,3.0,0.0,0.0,83.0,83.0,81.0,83.0,2023-08-07,07:40:41,0,0,0,0,0,0,0
138,2023-08-07 13:40:22,51.015849,3.7738878,30.0,29.0,286.0,220.0,801.0,797.0,72.0,73.0,62.0,65.0,2023-08-07,13:40:22,0,0,0,0,0,0,0
138,2023-08-08 14:07:51,51.0315102,3.7274852,50.0,37.0,13.0,175.0,0.0,802.0,48.0,85.0,47.0,82.0,2023-08-08,14:07:51,0,0,0,0,0,0,0
138,2023-08-08 14:19:52,50.9823887,3.8029376,49.0,37.0,13.0,172.0,0.0,815.0,47.0,84.0,48.0,90.0,2023-08-08,14:19:52,0,0,0,0,0,0,0
138,2023-08-08 16:42:03,50.8979939,3.8073875,41.0,36.0,13.0,172.0,0.0,799.0,37.0,88.0,41.0,91.0,2023-08-08,16:42:03,0,0,0,0,0,0,0
138,2023-08-08 07:02:05,51.0394198,3.6959929,39.0,40.0,217.0,175.0,792.0,802.0,80.0,85.0,84.0,89.0,2023-08-08,07:02:05,0,0,0,0,0,0,0
138,2023-08-08 09:21:16,51.0405147,3.6872393,31.0,61.0,220.0,3.0,798.0,0.0,83.0,56.0,82.0,62.0,2023-08-08,09:21:16,0,0,0,0,0,0,0
138,2023-08-08 11:57:52,51.0398228,3.6940766,48.0,32.0,17.0,189.0,0.0,800.0,71.0,80.0,66.0,79.0,2023-08-08,11:57:52,0,0,0,0,0,0,0
138,2023-08-08 03:06:13,50.7744788,3.8731932,20.0,17.0,393.0,355.0,801.0,800.0,56.0,51.0,42.0,41.0,2023-08-08,03:06:13,0,0,0,0,0,0,0
138,2023-08-08 11:53:58,51.0396855,3.6947419,42.0,32.0,17.0,189.0,0.0,801.0,74.0,80.0,69.0,78.0,2023-08-08,11:53:58,0,0,0,0,0,0,0
138,2023-08-08 04:19:13,50.8689924,3.8143523,43.0,37.0,210.0,175.0,794.0,800.0,81.0,84.0,85.0,87.0,2023-08-08,04:19:13,0,0,0,0,0,0,0
138,2023-08-09 02:53:25,50.7708974,3.8718748,26.0,25.0,13.0,241.0,0.0,804.0,25.0,69.0,27.0,62.0,2023-08-09,02:53:25,0,0,0,0,0,0,0
138,2023-08-09 03:23:27,50.7704707,3.8716365,25.0,27.0,13.0,186.0,0.0,798.0,25.0,80.0,27.0,76.0,2023-08-09,03:23:27,0,0,0,0,0,0,0
138,2023-08-09 03:22:56,50.7708591,3.8718626,25.0,27.0,13.0,186.0,0.0,798.0,25.0,80.0,27.0,76.0,2023-08-09,03:22:56,0,0,0,0,0,0,0
138,2023-08-09 03:45:22,50.7708643,3.8718569,24.0,30.0,13.0,182.0,0.0,803.0,23.0,80.0,26.0,79.0,2023-08-09,03:45:22,0,0,0,0,0,0,0
138,2023-08-10 00:50:55,51.0128097,3.780836,21.0,35.0,507.0,3.0,811.0,0.0,42.0,33.0,31.0,33.0,2023-08-10,00:50:55,0,0,0,0,0,0,0
138,2023-08-12 08:33:12,50.7421865,3.6020727,37.0,31.0,220.0,186.0,800.0,795.0,83.0,85.0,84.0,82.0,2023-08-12,08:33:12,0,0,0,0,0,0,0
138,2023-08-14 00:33:46,51.0138975,3.7795452,27.0,30.0,234.0,3.0,797.0,0.0,81.0,28.0,76.0,30.0,2023-08-14,00:33:46,0,0,0,0,0,0,0
138,2023-08-14 04:45:20,51.0138194,3.7795436,20.0,16.0,372.0,514.0,803.0,802.0,58.0,34.0,49.0,27.0,2023-08-14,04:45:20,0,0,0,0,0,0,0
138,2023-08-14 00:35:49,51.0139087,3.7795695,27.0,30.0,227.0,3.0,799.0,0.0,82.0,28.0,74.0,29.0,2023-08-14,00:35:49,0,0,0,0,0,0,0
138,2023-08-16 12:51:31,51.035822,3.7100844,40.0,39.0,220.0,182.0,799.0,800.0,83.0,80.0,82.0,79.0,2023-08-16,12:51:31,0,0,0,0,0,0,0
138,2023-08-16 19:36:47,51.106923,3.7026345,41.0,39.0,345.0,289.0,1324.0,1457.0,85.0,84.0,84.0,90.0,2023-08-16,19:36:47,0,0,0,0,0,0,0
138,2023-08-16 10:35:26,51.0361934,3.7090956,41.0,38.0,210.0,310.0,1001.0,1441.0,88.0,81.0,84.0,82.0,2023-08-16,10:35:26,0,0,0,0,0,0,0
138,2023-08-16 16:28:40,51.0868651,3.7189739,42.0,43.0,355.0,303.0,1882.0,1904.0,88.0,89.0,87.0,93.0,2023-08-16,16:28:40,0,0,0,0,0,0,0
138,2023-08-16 16:38:47,51.0473433,3.746306,40.0,39.0,207.0,182.0,850.0,881.0,90.0,88.0,86.0,90.0,2023-08-16,16:38:47,0,0,0,0,0,0,0
138,2023-08-16 20:31:46,51.0734252,3.7344824,40.0,38.0,258.0,203.0,1042.0,1031.0,88.0,86.0,84.0,87.0,2023-08-16,20:31:46,0,0,0,0,0,0,0
138,2023-08-16 21:24:51,50.8704092,3.6237858,41.0,42.0,345.0,269.0,1346.0,1361.0,85.0,86.0,85.0,88.0,2023-08-16,21:24:51,0,0,0,0,0,0,0
138,2023-08-16 17:10:44,50.9607541,3.627991,45.0,38.0,193.0,165.0,806.0,797.0,90.0,91.0,90.0,95.0,2023-08-16,17:10:44,0,0,0,0,0,0,0
138,2023-08-17 01:28:28,50.8555512,3.6065453,28.0,27.0,355.0,296.0,809.0,798.0,58.0,58.0,54.0,57.0,2023-08-17,01:28:28,0,0,0,0,0,0,0
138,2023-08-17 06:55:36,51.0357768,3.7108254,40.0,38.0,213.0,175.0,807.0,806.0,87.0,83.0,82.0,85.0,2023-08-17,06:55:36,0,0,0,0,0,0,0
138,2023-08-18 03:33:20,50.7666591,3.8701911,28.0,25.0,303.0,262.0,799.0,805.0,68.0,63.0,57.0,58.0,2023-08-18,03:33:20,0,0,0,0,0,0,0
138,2023-08-18 12:41:20,51.0399327,3.694148,38.0,38.0,213.0,182.0,801.0,795.0,85.0,80.0,81.0,79.0,2023-08-18,12:41:20,0,0,0,0,0,0,0
138,2023-08-18 07:52:30,51.0396695,3.6948119,31.0,36.0,217.0,189.0,799.0,798.0,83.0,79.0,82.0,79.0,2023-08-18,07:52:30,0,0,0,0,0,0,0
138,2023-08-18 12:21:26,51.0399217,3.6941512,37.0,40.0,213.0,186.0,807.0,798.0,86.0,80.0,82.0,79.0,2023-08-18,12:21:26,0,0,0,0,0,0,0
138,2023-08-18 07:00:16,51.0354711,3.7093959,45.0,37.0,210.0,175.0,802.0,803.0,82.0,83.0,84.0,87.0,2023-08-18,07:00:16,0,0,0,0,0,0,0
138,2023-08-18 07:53:30,51.0396692,3.694807,31.0,36.0,217.0,186.0,802.0,798.0,85.0,79.0,81.0,79.0,2023-08-18,07:53:30,0,0,0,0,0,0,0
138,2023-08-18 15:55:40,51.0313584,3.7287292,42.0,42.0,196.0,172.0,798.0,799.0,86.0,87.0,85.0,90.0,2023-08-18,15:55:40,0,0,0,0,0,0,0
138,2023-08-18 08:01:27,51.0396533,3.694762,31.0,35.0,217.0,186.0,798.0,792.0,83.0,79.0,81.0,79.0,2023-08-18,08:01:27,0,0,0,0,0,0,0
138,2023-08-18 10:24:19,51.0158706,3.7748379,36.0,37.0,217.0,175.0,804.0,803.0,87.0,86.0,81.0,83.0,2023-08-18,10:24:19,0,0,0,0,0,0,0
138,2023-08-21 15:11:58,50.8516201,3.6016925,37.0,43.0,217.0,182.0,800.0,801.0,87.0,81.0,80.0,79.0,2023-08-21,15:11:58,0,0,0,0,0,0,0
138,2023-08-21 16:04:10,50.9792912,3.8010683,41.0,42.0,203.0,165.0,800.0,800.0,86.0,89.0,85.0,92.0,2023-08-21,16:04:10,0,0,0,0,0,0,0
138,2023-08-21 16:32:58,50.81571,3.8273791,41.0,42.0,196.0,165.0,803.0,800.0,90.0,90.0,91.0,93.0,2023-08-21,16:32:58,0,0,0,0,0,0,0
138,2023-08-21 16:14:57,50.9232529,3.7883255,44.0,50.0,193.0,165.0,801.0,811.0,87.0,89.0,86.0,93.0,2023-08-21,16:14:57,0,0,0,0,0,0,0
138,2023-08-22 02:46:27,50.7718374,3.8724343,27.0,23.0,331.0,289.0,795.0,802.0,63.0,62.0,49.0,55.0,2023-08-22,02:46:27,0,0,0,0,0,0,0
138,2023-08-22 10:37:38,51.0413755,3.6832426,43.0,37.0,213.0,186.0,804.0,792.0,85.0,80.0,84.0,81.0,2023-08-22,10:37:38,0,0,0,0,0,0,0
138,2023-08-23 12:36:47,51.055236,3.7409112,42.0,43.0,362.0,286.0,1498.0,1281.0,86.0,86.0,85.0,90.0,2023-08-23,12:36:47,0,0,0,0,0,0,0
138,2023-08-23 16:11:51,51.1791691,3.5771977,40.0,41.0,203.0,169.0,805.0,798.0,88.0,86.0,86.0,89.0,2023-08-23,16:11:51,0,0,0,0,0,0,0
138,2023-08-23 04:21:39,51.12098,3.6751855,45.0,42.0,358.0,248.0,1545.0,1255.0,90.0,87.0,87.0,88.0,2023-08-23,04:21:39,0,0,0,0,0,0,0
138,2023-08-23 10:52:48,50.9770242,3.6332688,50.0,41.0,196.0,169.0,801.0,798.0,87.0,88.0,89.0,94.0,2023-08-23,10:52:48,0,0,0,0,0,0,0
138,2023-08-23 17:22:53,50.8787426,3.6258781,46.0,48.0,355.0,276.0,1497.0,1500.0,86.0,86.0,87.0,90.0,2023-08-23,17:22:53,0,0,0,0,0,0,0
138,2023-08-23 02:10:37,51.0163188,3.7724092,29.0,20.0,224.0,238.0,798.0,799.0,83.0,67.0,78.0,61.0,2023-08-23,02:10:37,0,0,0,0,0,0,0
138,2023-08-23 08:33:46,51.0585474,3.7404428,41.0,39.0,203.0,169.0,797.0,804.0,88.0,86.0,85.0,89.0,2023-08-23,08:33:46,0,0,0,0,0,0,0
138,2023-08-24 16:26:30,50.8488478,3.5989316,42.0,41.0,369.0,307.0,1538.0,1498.0,86.0,86.0,85.0,89.0,2023-08-24,16:26:30,0,0,0,0,0,0,0
138,2023-08-24 05:47:33,51.0344652,3.7139755,37.0,38.0,203.0,169.0,796.0,798.0,86.0,86.0,85.0,88.0,2023-08-24,05:47:33,0,0,0,0,0,0,0
138,2023-08-24 11:13:36,51.0201256,3.7645941,41.0,40.0,193.0,169.0,802.0,798.0,90.0,90.0,87.0,93.0,2023-08-24,11:13:36,0,0,0,0,0,0,0
138,2023-08-26 10:27:49,51.021702,3.7624662,26.0,33.0,227.0,200.0,768.0,805.0,86.0,79.0,80.0,79.0,2023-08-26,10:27:49,0,0,0,0,0,0,0
138,2023-08-26 13:58:53,51.0228496,3.7602953,38.0,40.0,227.0,189.0,804.0,799.0,88.0,80.0,82.0,83.0,2023-08-26,13:58:53,0,0,0,0,0,0,0
138,2023-08-26 09:54:54,51.02130365,3.76327735,39.0,40.0,227.0,189.0,798.0,801.5,83.0,81.0,82.5,84.5,2023-08-26,09:54:54,0,0,0,0,0,0,0
138,2023-08-26 07:02:51,51.1546089,3.6148371,42.0,38.0,217.0,172.0,791.0,801.0,87.0,87.0,89.0,94.0,2023-08-26,07:02:51,0,0,0,0,0,0,0
138,2023-08-26 07:26:47,51.1277039,3.6654348,37.0,38.0,217.0,179.0,807.0,805.0,89.0,86.0,89.0,92.0,2023-08-26,07:26:47,0,0,0,0,0,0,0
138,2023-08-26 10:27:48,51.0214419,3.7630123,26.0,33.0,227.0,200.0,768.0,804.0,86.0,79.0,80.0,79.0,2023-08-26,10:27:48,0,0,0,0,0,0,0
138,2023-08-26 21:00:59,51.154606,3.6148128,39.0,36.0,210.0,172.0,798.0,786.0,87.0,87.0,84.0,89.0,2023-08-26,21:00:59,0,0,0,0,0,0,0
138,2023-08-26 14:44:57,51.07301875,3.7238965,40.0,40.0,367.0,303.0,1287.5,1327.0,84.0,83.0,84.0,84.0,2023-08-26,14:44:57,0,0,0,0,0,0,0
138,2023-08-26 12:13:54,51.0226723,3.7606371,31.0,37.0,234.0,200.0,804.0,800.0,85.0,79.0,81.0,81.0,2023-08-26,12:13:54,0,0,0,0,0,0,0
138,2023-08-27 15:29:19,50.9354636,3.7784243,40.0,38.0,210.0,172.0,801.0,806.0,86.0,86.0,87.0,90.0,2023-08-27,15:29:19,0,0,0,0,0,0,0
138,2023-08-27 10:29:15,50.9202468,3.7908651,47.0,40.0,217.0,172.0,800.0,797.0,87.0,87.0,89.0,93.0,2023-08-27,10:29:15,0,0,0,0,0,0,0
138,2023-08-27 10:42:18,50.9987055,3.8018229,41.0,42.0,213.0,175.0,795.0,808.0,84.0,85.0,90.0,93.0,2023-08-27,10:42:18,0,0,0,0,0,0,0
138,2023-08-27 16:11:22,50.8077268,3.8367609,46.0,41.0,348.0,289.0,1351.0,1389.0,85.0,86.0,85.0,89.0,2023-08-27,16:11:22,0,0,0,0,0,0,0
138,2023-08-27 06:29:10,50.9198536,3.7911535,43.0,38.0,217.0,179.0,802.0,798.0,86.0,87.0,89.0,92.0,2023-08-27,06:29:10,0,0,0,0,0,0,0
138,2023-08-27 16:35:14,50.9511039,3.7797556,42.0,42.0,382.0,307.0,1498.0,1497.0,87.0,87.0,87.0,93.0,2023-08-27,16:35:14,0,0,0,0,0,0,0
138,2023-08-27 10:59:18,51.0356323,3.710292,42.0,39.0,224.0,186.0,804.0,801.0,87.0,83.0,81.0,86.0,2023-08-27,10:59:18,0,0,0,0,0,0,0
138,2023-08-26 21:39:06,51.0156992,3.7753418,37.0,33.0,224.0,182.0,802.0,802.0,86.0,82.0,82.0,85.0,2023-08-26,21:39:06,0,0,0,0,0,0,0
138,2023-08-27 17:48:21,50.8156666,3.8274744,41.0,43.0,393.0,338.0,1890.0,1931.0,86.0,83.0,81.0,86.0,2023-08-27,17:48:21,0,0,0,0,0,0,0
138,2023-08-27 05:51:07,50.792721,3.8661155,37.0,40.0,217.0,175.0,800.5,798.0,84.5,87.0,83.5,89.0,2023-08-27,05:51:07,0,0,0,0,0,0,0
138,2023-08-27 08:08:17,50.7733434,3.8731428,37.0,37.0,400.0,310.0,1484.0,1389.0,88.0,82.0,84.0,85.0,2023-08-27,08:08:17,0,0,0,0,0,0,0
138,2023-08-27 16:28:21,50.91246,3.7974142,42.0,42.0,220.0,210.0,837.0,953.0,86.0,87.0,86.0,91.0,2023-08-27,16:28:21,0,0,0,0,0,0,0
138,2023-08-28 11:37:51,51.031637,3.7319809,35.0,30.0,410.0,369.0,1724.0,1729.0,84.0,80.0,83.0,81.0,2023-08-28,11:37:51,0,0,0,0,0,0,0
138,2023-08-28 03:14:20,50.7749339,3.8732474,27.0,20.0,244.0,200.0,799.0,801.0,82.0,80.0,76.0,75.0,2023-08-28,03:14:20,0,0,0,0,0,0,0
138,2023-08-28 11:31:05,51.0354157,3.712176,35.0,29.0,231.0,196.0,801.0,794.0,83.0,80.0,82.0,79.0,2023-08-28,11:31:05,0,0,0,0,0,0,0
138,2023-08-28 11:10:53,51.0405219,3.6871785,34.0,30.0,238.0,196.0,826.0,806.0,86.0,79.0,79.0,79.0,2023-08-28,11:10:53,0,0,0,0,0,0,0
138,2023-08-24 08:47:35,51.0028098,3.7968816,40.0,37.0,193.0,162.0,805.0,798.0,87.0,87.0,87.0,89.0,2023-08-24,08:47:35,0,0,0,0,0,0,0
138,2023-08-24 09:22:28,50.9704133,3.791068,42.0,40.0,355.0,282.0,1886.0,1918.0,86.0,85.0,90.0,93.0,2023-08-24,09:22:28,0,0,0,0,0,0,0
138,2023-08-01 10:42:49,51.0415487,3.682428,33.0,36.0,220.0,189.0,804.0,800.0,85.0,80.0,81.0,79.0,2023-08-01,10:42:49,0,0,0,0,0,0,0
138,2023-08-24 01:51:46,50.85661465,3.6078704,26.0,23.0,468.5,427.5,797.0,801.5,46.0,44.0,41.0,43.0,2023-08-24,01:51:46,0,0,0,0,0,0,0
138,2023-08-01 10:11:49,51.0399777,3.6942291,35.0,33.0,224.0,189.0,797.0,807.0,84.0,79.0,82.0,81.0,2023-08-01,10:11:49,0,0,0,0,0,0,0
138,2023-08-01 10:37:49,51.0377734,3.701446,33.0,36.0,251.0,227.0,895.0,981.0,88.0,80.0,84.0,82.0,2023-08-01,10:37:49,0,0,0,0,0,0,0
138,2023-08-01 11:18:54,51.03842605,3.69946925,34.0,35.0,307.0,248.0,1094.5,1026.5,85.0,80.0,84.0,81.0,2023-08-01,11:18:54,0,0,0,0,0,0,0
138,2023-08-01 09:44:48,51.04009,3.6935652,34.0,34.0,224.0,193.0,798.0,802.0,81.0,78.0,82.0,80.0,2023-08-01,09:44:48,0,0,0,0,0,0,0
138,2023-08-24 23:45:02,51.013545,3.7800381,55.0,28.0,13.0,265.0,0.0,799.0,43.0,64.0,50.0,56.0,2023-08-24,23:45:02,0,0,0,0,0,0,0
138,2023-08-02 07:13:43,51.0375505,3.7020531,39.0,35.0,217.0,175.0,798.0,795.0,86.0,82.0,84.0,86.0,2023-08-02,07:13:43,0,0,0,0,0,0,0
138,2023-08-25 14:28:39,51.0137503,3.7795719,28.0,31.0,248.0,196.0,803.0,798.0,82.0,81.0,77.0,79.0,2023-08-25,14:28:39,0,0,0,0,0,0,0
138,2023-08-02 00:45:54,51.0157539,3.7740339,24.0,21.0,313.0,272.0,797.0,801.0,67.0,63.0,55.0,55.0,2023-08-02,00:45:54,0,0,0,0,0,0,0
138,2023-08-02 09:16:36,51.0401096,3.6943249,27.0,21.0,310.0,251.0,800.0,800.0,68.0,65.0,64.0,63.0,2023-08-02,09:16:36,0,0,0,0,0,0,0
138,2023-08-02 03:43:50,51.18054,3.5755014,40.0,40.0,213.0,179.0,801.0,798.0,87.0,81.0,82.0,87.0,2023-08-02,03:43:50,0,0,0,0,0,0,0
138,2023-08-02 02:42:58,51.0157939,3.7740652,28.0,28.0,224.0,186.0,802.0,800.0,87.0,84.0,81.0,81.0,2023-08-02,02:42:58,0,0,0,0,0,0,0
138,2023-08-02 00:09:50,51.0157702,3.7741039,17.0,17.0,548.0,503.0,807.0,810.0,35.0,34.0,30.0,32.0,2023-08-02,00:09:50,0,0,0,0,0,0,0
138,2023-08-02 09:39:30,51.0401306,3.6943181,30.0,25.0,244.0,200.0,802.0,795.0,82.0,77.0,74.0,73.0,2023-08-02,09:39:30,0,0,0,0,0,0,0
138,2023-08-02 11:30:38,50.9278628,3.7822317,42.0,38.0,196.0,172.0,806.0,802.0,87.0,88.0,88.0,92.0,2023-08-02,11:30:38,0,0,0,0,0,0,0
138,2023-08-03 13:12:21,51.0162555,3.7727603,28.0,22.0,251.0,220.0,800.0,796.0,78.0,73.0,70.0,69.0,2023-08-03,13:12:21,0,0,0,0,0,0,0
