mapped_veh_id;timestamps_UTC;lat;lon;RS_E_InAirTemp_PC1;RS_E_InAirTemp_PC2;RS_E_OilPress_PC1;RS_E_OilPress_PC2;RS_E_RPM_PC1;RS_E_RPM_PC2;RS_E_WatTemp_PC1;RS_E_WatTemp_PC2;RS_T_OilTemp_PC1;RS_T_OilTemp_PC2
119.0;2023-08-01 15:29:29;50.7423267;3.6025536;29.0;37.0;179.0;182.0;793.0;801.0;83.0;79.0;84.0;74.0
119.0;2023-08-01 06:43:24;51.0360007;3.7102281;27.0;38.0;172.0;179.0;804.0;803.0;85.0;78.0;85.0;76.0
119.0;2023-08-01 12:43:27;51.0161657;3.7729433;23.0;28.0;255.0;272.0;799.0;804.0;63.0;65.0;55.0;52.0
119.0;2023-08-25 05:40:10;50.8694812;3.8148442;38.0;38.0;169.0;172.0;809.0;798.0;86.0;80.0;88.0;81.0
119.0;2023-08-25 11:55:10;51.0396646;3.6947057;40.0;32.0;189.0;200.0;794.0;806.0;81.0;79.0;78.0;73.0
119.0;2023-08-25 12:40:15;51.039807;3.6940611;38.0;31.0;182.0;200.0;783.0;802.0;81.0;79.0;78.0;73.0
119.0;2023-08-01 07:29:27;51.0159633;3.7735875;0.0;37.0;0.0;0.0;0.0;0.0;0.0;80.0;83.0;75.0
119.0;2023-08-25 02:13:02;50.7694039;3.8718579;23.0;27.0;303.0;331.0;797.0;802.0;58.0;58.0;48.0;45.0
119.0;2023-08-25 16:34:16;50.9166039;3.7939702;42.0;38.0;293.0;334.0;1900.0;1905.0;88.0;82.0;92.0;84.0
119.0;2023-08-25 05:56:41;50.7707246;3.8723047;35.0;38.0;172.0;182.0;803.0;800.0;86.0;80.0;86.0;79.0
119.0;2023-08-01 13:19:25;51.0161901;3.7729422;25.0;31.0;196.0;196.0;797.0;785.0;77.0;79.0;71.0;69.0
119.0;2023-08-02 15:03:15;51.0156492;3.7753454;25.0;29.0;189.0;200.0;793.0;798.0;79.0;80.0;73.0;69.0
119.0;2023-08-25 01:58:03;50.7693942;3.8718535;24.0;25.0;472.0;503.0;800.0;798.0;38.0;38.0;39.0;33.0
119.0;2023-08-02 10:44:30;51.0389364;3.6977238;26.0;33.0;179.0;186.0;794.0;796.0;82.0;80.0;81.0;74.0
119.0;2023-08-25 05:28:05;50.9397016;3.7771344;42.0;41.0;282.0;310.0;1437.0;1435.0;88.0;86.0;92.0;84.0
119.0;2023-08-25 10:10:05;51.0361651;3.7084673;42.0;36.0;182.0;193.0;809.0;794.0;83.0;81.0;81.0;76.0
119.0;2023-08-02 04:41:25;50.8588136;3.6111757;18.0;25.0;351.0;362.0;1200.0;1167.0;67.0;68.0;58.0;58.0
119.0;2023-08-02 10:36:29;51.0375704;3.7021839;27.0;33.0;175.0;193.0;795.0;797.0;81.0;80.0;80.0;74.0
119.0;2023-08-02 11:51:40;51.015665;3.7753746;52.0;0.0;3.0;0.0;0.0;0.0;78.0;0.0;79.0;75.0
119.0;2023-08-03 10:55:27;50.9674945;3.6289344;47.0;43.0;279.0;303.0;1853.0;1675.0;91.0;83.0;92.0;82.0
119.0;2023-08-03 05:43:11;50.749771;3.6196925;36.0;40.0;165.0;182.0;804.0;850.0;86.0;82.0;85.0;81.0
119.0;2023-08-03 02:16:08;51.0157727;3.7740965;20.0;26.0;189.0;193.0;801.0;796.0;77.0;80.0;73.0;72.0
119.0;2023-08-03 07:25:24;51.0549841;3.7408194;36.0;41.0;289.0;289.0;1327.0;1231.0;85.0;80.0;84.0;77.0
119.0;2023-08-03 07:36:21;51.1070082;3.7024958;37.0;41.0;279.0;296.0;1545.0;1413.0;84.0;82.0;90.0;84.0
119.0;2023-08-03 07:37:15;51.1115413;3.6933399;43.0;41.0;231.0;320.0;1382.0;1690.0;89.0;81.0;91.0;82.0
119.0;2023-08-03 08:43:14;51.0309405;3.7442143;39.0;38.0;169.0;175.0;807.0;793.0;86.0;82.0;89.0;79.0
119.0;2023-08-03 10:22:08;50.7772873;3.6176512;39.0;40.0;303.0;338.0;1780.0;1780.0;87.0;83.0;85.0;78.0
119.0;2023-08-03 12:32:27;51.0733385;3.7368251;38.0;41.0;241.0;255.0;1494.0;1179.0;88.0;82.0;91.0;81.0
119.0;2023-08-03 16:28:20;51.0887941;3.7195602;36.0;41.0;224.0;248.0;1265.0;1181.0;86.0;82.0;89.0;81.0
119.0;2023-08-03 16:44:21;51.029173;3.7512418;42.0;37.0;265.0;272.0;1389.0;1226.0;88.0;82.0;89.0;81.0
119.0;2023-08-04 13:57:32;51.0404259;3.6929466;31.0;31.0;182.0;189.0;794.0;796.0;82.0;79.0;79.0;75.0
119.0;2023-08-04 15:02:32;51.0203179;3.6782917;41.0;38.0;175.0;175.0;812.0;803.0;88.0;81.0;83.0;77.0
119.0;2023-08-04 02:42:21;50.850328;3.6001708;21.0;23.0;189.0;213.0;807.0;827.0;75.0;75.0;71.0;66.0
119.0;2023-08-04 18:46:40;51.0240765;3.7575829;31.0;36.0;179.0;189.0;856.0;831.0;82.0;80.0;78.0;77.0
119.0;2023-08-04 04:58:26;51.1798878;3.5762925;31.0;36.0;179.0;182.0;806.0;799.0;82.0;79.0;84.0;76.0
119.0;2023-08-04 15:29:34;50.9083537;3.6463934;38.0;41.0;169.0;175.0;796.0;800.0;86.0;81.0;88.0;79.0
119.0;2023-08-04 04:39:22;51.1254228;3.6690743;40.0;40.0;165.0;169.0;800.0;788.0;90.0;88.0;91.0;87.0
119.0;2023-08-04 02:51:27;50.75145125;3.6225698;36.0;38.0;173.5;182.0;802.5;795.5;85.0;83.0;86.0;79.0
119.0;2023-08-04 08:45:26;51.0023913;3.797631;38.0;41.0;272.0;317.0;1497.0;1501.0;87.0;78.0;92.0;80.0
119.0;2023-08-04 08:09:32;50.8022935;3.8531924;38.0;40.0;169.0;175.0;801.0;792.0;87.0;82.0;87.0;76.0
119.0;2023-08-05 09:25:12;51.0157812;3.774641;32.0;26.0;182.0;182.0;797.0;805.0;82.0;81.0;80.0;74.0
119.0;2023-08-05 05:27:14;51.0154957;3.774604;22.0;22.0;220.0;217.0;791.0;802.0;68.0;72.0;62.0;60.0
119.0;2023-08-05 10:12:09;51.0136504;3.7802043;32.0;26.0;175.0;186.0;796.0;803.0;82.0;80.0;80.0;74.0
119.0;2023-08-05 07:51:10;51.0157915;3.7746144;31.0;26.0;182.0;186.0;798.0;799.0;81.0;81.0;79.0;75.0
119.0;2023-08-05 05:04:09;51.0152904;3.7752064;22.0;21.0;269.0;279.0;804.0;800.0;60.0;62.0;52.0;50.0
119.0;2023-08-05 13:31:07;51.0181988;3.7684919;33.0;28.0;172.0;186.0;801.0;800.0;86.0;80.0;83.0;76.0
119.0;2023-08-05 12:34:14;51.0138971;3.7795899;33.0;31.0;179.0;186.0;799.0;800.0;83.0;81.0;81.0;74.0
119.0;2023-08-05 13:10:13;51.0134585;3.7801435;34.0;29.0;172.0;186.0;796.0;803.0;85.0;80.0;82.0;75.0
119.0;2023-08-05 09:21:04;51.0159928;3.7740455;32.0;26.0;179.0;186.0;802.0;794.0;82.0;81.0;81.0;73.0
119.0;2023-08-05 11:51:15;51.0139083;3.7796168;33.0;27.0;179.0;186.0;798.0;797.0;83.0;81.0;80.0;74.0
119.0;2023-08-09 10:24:00;51.0316953;3.7265672;28.0;27.0;400.0;396.0;1241.0;1129.0;62.0;62.0;57.0;54.0
119.0;2023-08-14 17:05:54;51.0399833;3.6927311;32.0;34.0;307.0;310.0;796.0;801.0;57.0;57.0;47.0;45.0
119.0;2023-08-14 17:07:55;51.0399755;3.6927305;33.0;35.0;279.0;293.0;796.0;796.0;60.0;60.0;49.0;45.0
119.0;2023-08-16 15:00:51;50.742389;3.6026214;40.0;39.0;175.0;193.0;795.0;793.0;86.0;81.0;87.0;77.0
119.0;2023-08-16 14:09:52;50.9614713;3.6279104;45.0;41.0;307.0;362.0;1498.0;1500.0;90.0;84.0;92.0;87.0
119.0;2023-08-16 17:19:41;51.1277568;3.6653824;44.0;41.0;307.0;358.0;1500.0;1496.0;88.0;82.0;89.0;81.0
119.0;2023-08-16 18:31:51;50.8514645;3.6013395;40.0;40.0;172.0;189.0;802.0;801.0;87.0;80.0;87.0;81.0
119.0;2023-08-16 19:11:59;50.7424012;3.6026992;35.0;37.0;179.0;200.0;805.0;799.0;85.0;79.0;84.0;74.0
119.0;2023-08-16 06:28:46;50.8515112;3.6016221;35.0;40.0;175.0;189.0;816.0;798.0;87.0;79.0;89.0;81.0
119.0;2023-08-16 17:53:55;51.0358349;3.7104822;38.0;40.0;175.0;193.0;796.0;798.0;85.0;80.0;85.0;75.0
119.0;2023-08-16 14:02:48;51.0112912;3.6722151;46.0;41.0;172.0;186.0;801.0;806.0;87.0;85.0;88.0;77.0
119.0;2023-08-16 18:13:41;50.948976;3.6319;52.0;45.0;289.0;327.0;1658.0;1654.0;90.0;86.0;92.0;82.0
119.0;2023-08-16 06:15:40;50.9263612;3.6412172;40.0;40.0;320.0;369.0;1827.0;1163.0;87.0;81.0;92.0;82.0
119.0;2023-08-16 09:51:38;51.0357095;3.7106553;38.0;38.0;175.0;189.0;801.0;797.0;87.0;80.0;84.0;76.0
119.0;2023-08-16 10:45:38;50.7441524;3.608539;43.0;41.0;169.0;179.0;794.0;801.0;86.0;83.0;90.0;84.0
119.0;2023-08-16 18:05:52;50.9964303;3.649284;37.0;41.0;169.0;189.0;768.0;797.0;86.0;80.0;89.0;79.0
119.0;2023-08-16 18:48:46;50.7425883;3.6032963;48.0;48.0;3.0;3.0;0.0;0.0;87.0;80.0;88.0;77.0
119.0;2023-08-16 23:09:24;51.0135885;3.7800474;31.0;34.0;258.0;282.0;805.0;803.0;69.0;67.0;67.0;62.0
119.0;2023-08-17 06:03:46;51.0359709;3.7101389;37.0;39.0;324.0;189.0;1527.0;895.0;87.0;79.0;87.0;79.0
119.0;2023-08-17 15:32:43;50.9200052;3.7911024;42.0;45.0;303.0;334.0;1498.0;1498.0;90.0;89.0;95.0;90.0
119.0;2023-08-17 03:49:39;51.0357405;3.7102935;26.0;31.0;186.0;207.0;798.0;796.0;82.0;80.0;79.0;74.0
119.0;2023-08-17 17:42:51;50.8695005;3.8148414;38.0;40.0;172.0;193.0;803.0;1244.0;87.0;80.0;90.0;81.0
119.0;2023-08-17 17:20:44;50.9958815;3.8022172;41.0;41.0;317.0;362.0;1909.0;1458.0;86.0;82.0;90.0;80.0
119.0;2023-08-17 01:12:39;51.0230314;3.7602147;21.0;32.0;193.0;213.0;808.0;798.0;81.0;80.0;79.0;75.0
119.0;2023-08-17 17:48:34;50.8315059;3.811848;38.0;40.0;175.0;179.0;799.0;803.0;85.0;81.0;89.0;81.0
119.0;2023-08-18 14:58:13;50.7704367;3.8721517;42.0;42.0;172.0;186.0;821.0;799.0;87.0;80.0;87.0;78.0
119.0;2023-08-18 05:59:06;51.035048;3.7129212;38.0;36.0;175.0;196.0;801.0;802.0;87.0;80.0;83.0;77.0
119.0;2023-08-18 08:39:16;51.037599;3.70212715;33.0;35.0;184.0;196.0;792.0;802.0;82.0;80.0;81.0;77.0
119.0;2023-08-18 11:19:16;51.0400867;3.6934998;28.0;40.0;189.0;196.0;799.0;800.0;82.0;80.0;81.0;74.0
119.0;2023-08-18 16:11:19;51.020404;3.7640975;40.0;41.0;172.0;189.0;800.0;801.0;88.0;81.0;88.0;79.0
119.0;2023-08-18 16:21:20;50.9818011;3.8027232;42.0;45.0;175.0;345.0;819.0;1509.0;88.0;86.0;91.0;84.0
119.0;2023-08-17 21:32:54;50.9114783;3.7982807;42.0;42.0;293.0;341.0;1688.0;1900.0;91.0;83.0;90.0;82.0
119.0;2023-08-18 14:31:20;50.919073;3.7918888;45.0;50.0;300.0;331.0;1498.0;1498.0;89.0;87.0;93.0;85.0
119.0;2023-08-18 19:19:27;50.8658728;3.8139146;40.0;41.0;165.0;189.0;792.0;802.0;88.0;80.0;86.0;80.0
119.0;2023-08-18 14:33:21;50.9131612;3.7968667;46.0;47.0;289.0;334.0;1804.0;1802.0;91.0;83.0;91.0;82.0
119.0;2023-08-17 21:32:37;50.9137798;3.7963416;42.0;42.0;307.0;338.0;1700.0;1717.0;90.0;83.0;88.0;84.0
119.0;2023-08-18 11:00:16;51.0315669;3.7274546;42.0;40.0;182.0;203.0;796.0;798.0;83.0;80.0;82.0;77.0
119.0;2023-08-18 20:28:22;50.9363769;3.7781506;38.0;42.0;169.0;179.0;797.0;799.0;85.0;83.0;91.0;81.0
119.0;2023-08-19 07:06:56;50.7744635;3.8729643;33.0;31.0;244.0;276.0;798.0;794.0;68.0;67.0;58.0;54.0
119.0;2023-08-19 07:59:15;50.8694763;3.8144739;41.0;41.0;175.0;186.0;803.0;806.0;84.0;82.0;87.0;80.0
