mapped_veh_id;timestamps_UTC;lat;lon;RS_E_InAirTemp_PC1;RS_E_InAirTemp_PC2;RS_E_OilPress_PC1;RS_E_OilPress_PC2;RS_E_RPM_PC1;RS_E_RPM_PC2;RS_E_WatTemp_PC1;RS_E_WatTemp_PC2;RS_T_OilTemp_PC1;RS_T_OilTemp_PC2
114.0;2023-08-01 22:40:35;51.1881719;5.1009038;27.0;31.0;213.0;207.0;798.0;802.0;80.0;78.0;78.0;79.0
114.0;2023-08-02 08:20:47;51.1873153;4.442953;46.0;45.0;358.0;331.0;1543.0;1543.0;84.0;82.0;80.0;83.0
114.0;2023-08-02 05:11:34;50.9433147;5.3187209;32.0;31.0;334.0;313.0;1235.0;1234.0;81.0;82.0;80.0;81.0
114.0;2023-08-02 14:41:37;51.2155792;4.4213199;32.0;29.0;286.0;303.0;799.0;796.0;68.0;66.0;63.0;63.0
114.0;2023-08-02 19:17:56;51.1747834;4.89408;40.0;41.0;365.0;334.0;1712.0;1730.0;83.0;84.0;83.0;87.0
114.0;2023-08-02 23:22:57;51.1898218;5.1107628;28.0;31.0;234.0;224.0;797.0;801.0;80.0;76.0;75.0;77.0
114.0;2023-08-03 18:00:01;51.1903693;5.1137778;23.0;21.0;327.0;324.0;801.0;800.0;63.0;63.0;52.0;53.0
114.0;2023-08-03 07:52:56;51.1902855;5.1132362;18.0;20.0;389.0;389.0;803.0;799.0;55.0;55.0;45.0;47.0
114.0;2023-08-03 20:06:04;51.190754;5.1146792;22.0;21.0;231.0;224.0;797.0;805.0;80.0;79.0;75.0;76.0
114.0;2023-08-04 06:21:50;50.936547;5.3062965;26.0;29.0;0.0;0.0;0.0;0.0;40.0;52.0;33.0;46.0
114.0;2023-08-05 06:10:51;50.9369432;5.3058716;24.0;18.0;282.0;282.0;807.0;813.0;73.0;73.0;63.0;64.0
114.0;2023-08-05 07:30:44;50.9368694;5.3064178;27.0;22.0;244.0;234.0;797.0;800.0;81.0;81.0;74.0;77.0
114.0;2023-08-05 07:59:06;50.9368399;5.3064264;27.0;23.0;241.0;234.0;800.0;795.0;81.0;81.0;76.0;77.0
114.0;2023-08-05 07:30:35;50.9368735;5.3064086;27.0;22.0;244.0;231.0;801.5;795.5;81.0;81.0;76.5;77.0
114.0;2023-08-05 07:03:05;50.9368223;5.3064641;26.0;21.0;244.0;244.0;791.0;799.0;81.0;80.0;76.0;75.0
114.0;2023-08-05 07:12:48;50.93688876666666;5.306059966666666;26.0;21.0;245.33333333333331;238.0;799.6666666666666;799.0;81.0;80.0;74.33333333333333;76.0
114.0;2023-08-05 08:09:00;50.9370304;5.305707;27.0;23.0;248.0;234.0;798.0;792.0;81.0;81.0;75.0;78.0
114.0;2023-08-06 10:46:38;50.93635270000001;5.3073423;20.0;22.0;273.3333333333333;287.0;797.0;798.3333333333334;76.0;72.0;64.66666666666667;63.0
114.0;2023-08-06 10:19:45;50.9365;5.3067146;21.0;21.0;349.5;377.0;796.5;802.0;63.0;59.0;49.0;47.0
114.0;2023-08-06 10:46:29;50.9364853;5.3066573;20.0;22.0;272.3333333333333;289.3333333333333;800.6666666666666;800.0;76.0;72.0;63.66666666666666;63.0
114.0;2023-08-07 13:29:18;50.93663949999999;5.3062741;33.0;22.0;240.0;476.0;799.0;802.3333333333334;80.0;46.66666666666666;70.33333333333333;34.666666666666664
114.0;2023-08-07 13:32:19;50.9366712;5.30603408;33.0;22.0;242.2;456.2;800.8;798.2;80.0;50.0;70.2;36.4
114.0;2023-08-07 13:33:38;50.9366042;5.3062619;33.0;22.0;241.0;446.5;798.0;800.0;80.0;51.0;72.5;38.5
114.0;2023-08-07 20:41:57;50.9373667;5.307051;20.0;17.0;265.0;269.0;803.0;805.0;77.0;74.0;68.0;65.0
114.0;2023-08-07 12:58:10;50.9367389;5.3057069;27.0;38.0;313.0;0.0;800.0;0.0;68.0;40.0;52.0;31.0
114.0;2023-08-07 20:25:58;50.937391;5.3070728;21.0;17.0;296.0;303.0;796.0;796.0;72.0;67.0;60.0;58.0
114.0;2023-08-07 23:19:26;50.93737289999999;5.3070541;20.0;20.0;243.0;229.66666666666663;799.6666666666666;796.3333333333334;81.0;81.0;76.0;77.33333333333333
114.0;2023-08-08 00:06:40;50.9373776;5.3070812;20.0;20.0;244.25;230.0;797.75;797.25;81.0;81.0;75.75;77.0
114.0;2023-08-07 23:09:27;50.9373821;5.3070589;20.0;20.0;244.0;232.5;799.0;803.0;81.0;81.0;76.5;77.0
114.0;2023-08-07 21:56:33;50.9372195;5.3076429;20.0;19.0;243.0;232.0;800.6666666666666;804.3333333333334;81.0;80.0;76.0;76.0
114.0;2023-08-07 22:21:57;50.9373641;5.3070582;20.0;19.0;244.0;230.66666666666663;801.6666666666666;815.3333333333334;81.0;80.0;76.66666666666667;77.0
114.0;2023-08-08 12:51:12;50.9374277;5.3069594;23.0;31.0;382.0;0.0;797.0;0.0;58.0;28.0;42.0;28.0
114.0;2023-08-07 21:47:42;50.9373774;5.3070535;20.0;17.0;246.0;230.5;798.5;790.0;81.0;80.0;75.5;76.0
114.0;2023-08-07 23:33:33;50.9372148;5.3076705;20.0;20.0;242.5;232.5;799.0;817.5;81.0;81.0;75.5;77.0
114.0;2023-08-08 00:01:43;50.93722;5.307676;20.0;20.0;241.0;230.5;801.5;799.0;81.0;81.0;75.0;77.0
114.0;2023-08-07 23:57:46;50.9373829;5.3070926;20.0;20.0;242.5;231.0;800.0;799.5;81.0;81.0;76.0;77.0
114.0;2023-08-18 14:50:08;50.9348549;5.3121995;41.0;35.0;231.0;224.0;799.0;805.0;81.0;80.0;77.0;79.0
114.0;2023-08-19 16:10:11;50.9305926;5.3252543;36.0;34.0;234.0;227.0;793.0;800.0;80.0;81.0;75.0;77.0
114.0;2023-08-19 19:29:15;51.1753865;4.8135218;40.0;41.0;244.0;210.0;890.0;864.0;83.0;85.0;84.0;86.0
114.0;2023-08-20 05:59:37;51.2149773;4.4207551;33.0;30.0;238.0;227.0;801.0;802.0;80.0;79.0;77.0;77.0
114.0;2023-08-20 18:44:47;51.1688811;4.7890062;39.0;40.0;369.0;379.0;1373.0;1493.0;83.0;84.0;84.0;87.0
114.0;2023-08-20 20:49:47;51.1768411;5.1491505;43.0;43.0;393.0;358.0;1793.0;1760.0;84.0;86.0;84.0;86.0
114.0;2023-08-20 06:10:34;51.2134559;4.4211042;32.0;27.0;234.0;227.0;794.0;795.0;81.0;80.0;79.0;79.0
114.0;2023-08-20 15:07:41;51.174973;4.8923821;45.0;42.0;345.0;345.0;1157.0;1164.0;80.0;80.0;79.0;78.0
114.0;2023-08-20 15:18:49;51.1786965;5.0470693;49.0;40.0;200.0;196.0;798.0;800.0;85.0;86.0;84.0;87.0
114.0;2023-08-20 19:34:42;51.0729958;5.2311507;42.0;41.0;376.0;334.0;1423.0;1424.0;82.0;83.0;79.0;85.0
114.0;2023-08-20 11:43:45;51.0100913;5.3477811;53.0;46.0;389.0;355.0;1877.0;1942.0;84.0;86.0;84.0;85.0
114.0;2023-08-20 10:44:43;51.1877736;4.8482294;44.0;41.0;362.0;345.0;1308.0;1315.0;83.0;83.0;81.0;81.0
114.0;2023-08-21 14:48:45;51.2054461;5.2505273;43.0;45.0;386.0;365.0;1934.0;1942.0;83.0;85.0;82.0;85.0
114.0;2023-08-21 14:49:45;51.2026336;5.2230986;41.0;43.0;382.0;362.0;1627.0;1803.0;82.0;85.0;82.0;84.0
114.0;2023-08-21 18:21:40;51.2445139;5.5247532;43.0;43.0;389.0;362.0;1543.0;1566.0;82.0;82.0;81.0;82.0
114.0;2023-08-21 21:01:42;51.1651414;4.7388988;40.0;40.0;376.0;362.0;1497.0;1497.0;85.0;86.0;85.0;89.0
114.0;2023-08-22 07:07:31;51.1735421;5.01728;39.0;40.0;210.0;196.0;800.0;801.0;82.0;83.0;79.0;81.0
114.0;2023-08-22 13:05:10;50.9363059;5.308109;40.0;60.0;241.0;0.0;796.0;0.0;77.0;78.0;77.0;77.0
114.0;2023-08-21 20:56:49;51.1594367;4.6621071;41.0;37.0;196.0;186.0;807.0;817.0;87.0;91.0;90.0;93.0
114.0;2023-08-22 13:43:56;50.9363058;5.3080836;40.0;36.0;234.0;220.0;800.0;802.0;81.0;80.0;76.0;77.0
114.0;2023-08-21 21:45:52;51.1897144;5.1100963;38.0;60.0;414.0;0.0;1428.0;0.0;76.0;78.0;78.0;77.0
114.0;2023-08-22 02:42:26;51.190399;5.1139672;23.0;26.0;258.0;251.0;805.0;800.0;79.0;78.0;70.0;71.0
114.0;2023-08-22 08:28:30;51.1390101;4.57244;40.0;38.0;358.0;345.0;1294.0;1291.0;82.0;80.0;81.0;81.0
114.0;2023-08-22 16:56:56;50.9362702;5.3080804;40.0;38.0;231.0;224.0;800.0;802.0;81.0;80.0;77.0;77.0
114.0;2023-08-22 16:53:52;50.9362978;5.3080698;40.0;38.0;227.0;224.0;796.0;799.0;81.0;80.0;77.0;77.0
114.0;2023-08-22 13:15:57;50.9363023;5.3081005;40.0;40.0;234.0;231.0;799.0;800.0;81.0;82.0;77.0;76.0
114.0;2023-08-01 09:54:34;51.1907051;5.1142682;26.0;31.0;231.0;213.0;799.0;799.0;79.0;79.0;76.0;76.0
114.0;2023-08-01 10:20:34;51.1907039;5.1142766;27.0;31.0;231.0;213.0;797.0;802.0;79.0;80.0;75.0;76.0
114.0;2023-08-01 17:05:30;51.2155231;4.4213556;33.0;26.0;224.0;220.0;796.0;804.0;80.0;78.0;77.0;77.0
114.0;2023-08-01 20:43:44;51.1908623;4.4396639;36.0;36.0;210.0;200.0;799.0;799.0;79.0;79.0;77.0;79.0
114.0;2023-08-01 19:26:31;51.2260526;5.4381801;40.0;37.0;403.0;372.0;1499.0;1499.0;80.0;79.0;79.0;79.0
114.0;2023-08-01 13:17:23;51.1864453;4.4437463;43.0;42.0;379.0;341.0;1387.0;1284.0;83.0;82.0;81.0;82.0
114.0;2023-08-01 06:27:37;51.0383139;5.2808084;40.0;41.0;207.0;189.0;798.0;798.0;80.0;81.0;81.0;86.0
114.0;2023-08-01 07:50:33;50.961423;5.3412404;37.0;41.0;193.0;182.0;802.0;793.0;82.0;85.0;84.0;86.0
114.0;2023-08-01 09:55:25;51.1908278;5.1148657;26.0;32.0;231.0;217.0;803.0;797.0;79.0;79.0;75.0;76.0
114.0;2023-08-01 01:51:13;50.9352757;5.3136466;26.0;31.0;224.0;203.0;797.0;783.0;80.0;81.0;75.0;76.0
114.0;2023-08-01 02:30:33;50.9355927;5.3133906;26.0;31.0;227.0;213.0;797.0;801.0;80.0;80.0;75.0;76.0
114.0;2023-08-01 07:07:19;51.1908699;5.1154685;27.0;33.0;224.0;210.0;801.0;798.0;79.0;79.0;76.0;77.0
114.0;2023-08-01 10:18:19;51.1908388;5.1148757;27.0;30.0;234.0;217.0;805.0;797.0;79.0;79.0;76.0;75.0
114.0;2023-08-01 14:22:29;51.2125936;5.3387678;47.0;41.0;365.0;348.0;1943.0;1962.0;83.0;86.0;84.0;85.0
114.0;2023-08-01 19:40:29;51.2116217;5.3118788;38.0;41.0;196.0;175.0;844.0;821.0;88.0;91.0;88.0;93.0
114.0;2023-08-01 19:48:48;51.1912552;5.1183528;40.0;40.0;372.0;341.0;1500.0;1498.0;85.0;87.0;87.0;92.0
114.0;2023-08-02 07:29:38;51.1803456;4.8267054;38.0;40.0;207.0;196.0;798.0;806.0;78.0;80.0;79.0;82.0
114.0;2023-08-02 21:33:54;51.1696216;4.9511445;41.0;40.0;362.0;348.0;1837.0;1854.0;82.0;82.0;79.0;81.0
114.0;2023-08-02 03:41:42;51.1906284;5.1146722;23.0;20.0;231.0;220.0;796.0;800.0;80.0;81.0;73.0;76.0
114.0;2023-08-02 05:02:40;50.9308447;5.3273902;33.0;25.0;224.0;213.0;793.0;799.5;80.0;79.0;76.5;77.5
114.0;2023-08-01 22:29:43;51.1905886;5.1141732;36.0;38.0;207.0;200.0;799.0;805.0;80.0;80.0;76.0;79.0
114.0;2023-08-02 19:53:11;51.2155107;4.4205891;32.0;34.0;220.0;203.0;796.0;801.0;79.0;79.0;77.0;79.0
114.0;2023-08-02 21:09:57;51.1617059;4.6925808;40.0;41.0;355.0;320.0;1617.0;1624.0;83.0;84.0;82.0;84.0
114.0;2023-08-02 03:30:42;51.1907145;5.1153034;23.0;20.0;231.0;224.0;800.0;799.0;80.0;81.0;74.0;75.0
114.0;2023-08-03 20:44:58;50.9910149;5.3487562;38.0;43.0;365.0;351.0;1498.0;1498.0;88.0;88.0;86.0;92.0
114.0;2023-08-02 22:30:01;51.1960565;5.1592212;38.0;38.0;193.0;179.0;800.0;791.0;82.0;82.0;77.0;80.0
