mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2
110,2023-08-01 14:39:53,51.0356195,3.71151775,30.0,27.0,229.0,182.5,798.5,796.5,71.0,81.0,69.5,76.5
110,2023-08-01 15:22:54,50.8684694,3.8145248,38.0,32.0,175.0,165.0,801.0,796.0,87.0,87.0,91.0,87.0
110,2023-08-01 04:30:12,50.7709183,3.8718826,22.0,23.0,241.0,179.0,795.0,797.0,68.0,83.0,66.0,79.0
110,2023-08-01 06:19:16,51.027437,3.7508604,33.0,37.0,186.0,165.0,807.0,805.0,86.0,85.0,89.0,89.0
110,2023-08-25 06:25:53,50.985803,3.6372398,37.0,38.0,182.0,172.0,804.0,794.0,86.0,85.0,89.0,89.0
110,2023-08-25 04:11:22,50.8539596,3.6043125,23.0,23.0,446.5,394.5,800.5,803.0,44.0,50.0,38.0,38.5
110,2023-08-25 14:48:34,50.9088085,3.646475,40.0,35.0,182.0,169.0,799.0,804.0,87.0,85.0,90.0,89.0
110,2023-08-02 08:23:43,51.0396831,3.6947953,22.0,32.0,217.0,186.0,798.0,797.0,76.0,80.0,75.0,76.0
110,2023-08-02 17:40:54,50.788308,3.6206406,34.0,37.0,338.0,265.0,1752.0,1734.0,85.0,88.0,87.0,86.0
110,2023-08-02 12:52:40,51.0358349,3.7095906,35.0,40.0,213.0,175.0,808.0,806.0,76.0,84.0,74.0,77.0
110,2023-08-25 06:16:56,50.9186975,3.6443001,37.0,38.0,372.0,307.0,1501.0,1501.0,89.0,90.0,92.0,90.0
110,2023-08-02 03:46:40,50.7662044,3.8701073,26.0,20.0,251.0,189.0,841.0,865.0,67.0,83.0,66.0,80.0
110,2023-08-02 13:05:47,50.9938067,3.6435333,34.0,41.0,320.5,242.5,1417.5,1430.0,87.5,89.0,89.5,90.0
110,2023-08-02 11:28:40,51.0396875,3.6948091,31.0,36.0,207.0,175.0,796.0,794.0,77.0,82.0,77.0,79.0
110,2023-08-02 21:12:51,50.9298545,3.639788,33.0,35.0,345.0,272.0,1497.0,1498.0,87.0,88.0,90.0,89.0
110,2023-08-03 03:25:26,50.74228365,3.6023136,25.0,32.0,213.0,185.5,799.5,798.0,75.0,79.0,75.0,76.5
110,2023-08-03 19:10:30,50.9604961,3.628019,36.0,34.0,338.0,296.0,1833.0,1829.0,87.0,88.0,92.0,87.0
110,2023-08-03 08:52:33,50.9639025,3.6278174,42.0,31.0,327.0,286.0,1818.0,1835.0,88.0,88.0,94.0,92.0
110,2023-08-03 12:09:34,50.7422038,3.6020515,36.0,26.0,193.0,179.0,799.0,801.0,83.0,80.0,82.0,81.0
110,2023-08-03 15:20:30,50.9088099,3.6464805,38.0,33.0,175.0,169.0,803.0,797.0,85.0,87.0,93.0,89.0
110,2023-08-03 15:02:32,51.0133397,3.6736066,37.0,37.0,175.0,165.0,801.0,811.0,90.0,88.0,90.0,88.0
110,2023-08-03 15:31:29,50.851481,3.6015916,35.0,33.0,179.0,162.0,802.0,797.0,84.0,86.0,89.0,87.0
110,2023-08-03 18:28:33,51.0868868,3.7189785,36.0,37.0,320.0,262.0,1538.0,1569.0,87.0,89.0,92.0,90.0
110,2023-08-03 20:51:30,50.961454,3.6279163,36.0,36.0,172.0,165.0,800.0,1195.0,87.0,88.0,90.0,87.0
110,2023-08-07 16:49:51,50.7423736,3.602618,36.0,38.0,203.0,175.0,802.0,807.0,83.0,84.0,85.0,85.0
110,2023-08-07 15:02:00,51.1809478,3.5751248,35.0,33.0,210.0,196.0,801.0,796.0,83.0,79.0,85.0,81.0
110,2023-08-07 00:13:43,51.0136718,3.7796187,11.0,15.0,424.0,327.0,811.0,800.0,44.0,57.0,38.0,45.0
110,2023-08-07 14:59:50,51.1805981,3.5754888,33.0,34.0,207.0,186.0,800.0,796.0,85.0,80.0,85.0,82.0
110,2023-08-07 18:58:54,51.1805789,3.5754864,33.0,33.0,207.0,182.0,796.0,803.0,83.0,80.0,85.0,83.0
110,2023-08-08 04:34:32,50.8572303,3.6090632,27.0,21.0,455.0,345.0,1519.0,1563.0,71.0,83.0,72.0,82.0
110,2023-08-08 11:46:33,50.7429837,3.6046274,37.0,38.0,200.0,169.0,800.0,793.0,83.0,86.0,89.0,89.0
110,2023-08-08 19:44:37,50.8462725,3.598527,28.0,30.0,414.0,341.0,1536.0,1568.0,79.0,81.0,80.0,80.0
110,2023-08-08 19:46:43,50.8265116,3.6110216,33.0,37.0,389.0,317.0,1631.0,1630.0,85.0,86.0,85.0,82.0
110,2023-08-08 02:00:31,50.8549382,3.605761,20.0,20.0,382.0,303.0,805.0,810.0,52.0,62.0,49.0,54.0
110,2023-08-08 19:57:37,50.742548,3.6031872,28.0,34.0,210.0,179.0,803.0,791.0,82.0,83.0,84.0,83.0
110,2023-08-08 04:31:30,50.8513746,3.6013996,25.0,20.0,272.0,193.0,807.0,790.0,70.0,80.0,71.0,79.0
110,2023-08-08 14:41:41,51.0301456,3.7534736,37.0,35.0,200.0,169.0,801.0,801.0,87.0,88.0,84.0,86.0
110,2023-08-08 14:02:32,51.1809623,3.5751234,31.0,35.0,210.0,196.0,797.0,799.0,82.0,79.0,85.0,82.0
110,2023-08-09 01:21:09,51.0154626,3.7746314,21.0,23.0,307.0,189.0,798.0,796.0,61.0,82.0,60.0,79.0
110,2023-08-09 13:45:24,50.769595,3.8712568,41.0,26.0,217.0,200.0,800.0,802.0,81.0,79.0,81.0,77.0
110,2023-08-08 20:44:40,50.9241447,3.6420718,38.0,28.0,196.0,175.0,799.0,987.0,88.0,87.0,90.0,88.0
110,2023-08-09 00:39:14,51.0152655,3.7752227,19.0,22.0,307.0,196.0,785.0,803.0,61.0,82.0,60.0,76.0
110,2023-08-09 07:13:09,51.035806,3.7108358,30.0,31.0,210.0,182.0,800.0,800.0,83.0,79.0,84.0,82.0
110,2023-08-09 10:43:02,50.8609265,3.8129736,37.0,37.0,372.0,310.0,1588.0,1698.0,87.0,88.0,86.0,88.0
110,2023-08-09 15:22:11,51.0200109,3.7647372,43.0,35.0,355.0,317.0,1546.0,1841.0,88.0,85.0,93.0,91.0
110,2023-08-09 02:30:08,51.0154898,3.7746114,23.0,22.0,313.0,193.0,803.0,804.0,60.0,83.0,60.0,79.0
110,2023-08-10 14:00:20,51.0159704,3.7735937,35.0,40.0,262.0,200.0,794.0,804.0,70.0,81.0,63.0,76.0
110,2023-08-10 05:45:56,50.8512359,3.6012171,20.0,19.0,338.0,193.0,805.0,788.0,56.0,82.0,53.0,76.0
110,2023-08-10 14:28:19,51.0356338,3.7103831,38.0,36.0,231.0,186.0,798.0,798.0,77.0,82.0,74.0,79.0
110,2023-08-10 04:10:47,50.8543695,3.6046489,17.0,13.0,386.0,289.0,795.0,798.0,50.0,62.0,46.0,51.0
110,2023-08-10 04:17:52,50.8543538,3.6046724,17.0,14.0,379.0,276.0,803.0,794.0,50.0,65.0,46.0,56.0
110,2023-08-10 14:47:23,50.9137444,3.6463591,51.0,42.0,244.0,165.0,1066.0,803.0,90.0,88.0,93.0,90.0
110,2023-08-10 13:26:14,51.0159389,3.7736452,29.0,33.0,345.0,258.0,799.0,800.0,57.0,68.0,51.0,58.0
110,2023-08-10 06:51:54,51.0161285,3.774183,27.0,31.0,186.0,138.0,612.0,444.0,81.0,81.0,84.0,80.0
110,2023-08-11 07:23:27,50.8708227,3.8149471,37.0,36.0,203.0,175.0,799.0,802.0,86.0,86.0,87.0,86.0
110,2023-08-11 05:56:28,50.935846,3.7783205,40.0,38.0,189.0,169.0,794.0,813.0,87.0,86.0,90.0,88.0
110,2023-08-11 09:24:33,50.8849892,3.8115074,43.0,37.0,186.0,165.0,803.0,803.0,88.0,90.0,89.0,89.0
110,2023-08-11 06:34:27,50.7791448,3.874556,36.0,35.0,203.0,179.0,797.0,802.0,85.0,87.0,87.0,85.0
110,2023-08-11 04:06:28,50.7486838,3.617836,35.0,37.0,238.0,179.0,799.0,794.0,79.0,83.0,72.0,81.0
110,2023-08-11 10:53:28,51.0405837,3.6869513,42.0,34.0,207.0,189.0,800.0,797.0,84.0,80.0,82.0,77.0
110,2023-08-11 10:31:24,51.0372879,3.7034782,40.0,34.0,200.0,189.0,800.0,793.0,85.0,81.0,84.0,79.0
110,2023-08-11 05:27:28,51.0020733,3.6622676,37.0,41.0,351.0,310.0,1422.0,1699.0,88.0,88.0,89.0,91.0
110,2023-08-14 13:14:10,50.8258818,3.8139254,50.0,42.0,341.0,279.0,1413.0,1410.0,90.0,90.0,89.0,90.0
110,2023-08-14 16:53:19,50.7423969,3.6026094,43.0,36.0,196.0,175.0,797.0,799.0,85.0,86.0,87.0,85.0
110,2023-08-14 17:29:12,50.8516856,3.6018895,41.0,40.0,200.0,172.0,796.0,803.0,85.0,86.0,86.0,85.0
110,2023-08-14 05:15:24,51.0160067,3.7734441,17.0,18.0,376.0,279.0,799.0,796.0,52.0,63.0,46.0,54.0
110,2023-08-14 19:24:22,51.1071681,3.7021434,37.0,35.0,186.0,169.0,804.0,800.0,88.0,87.0,92.0,90.0
110,2023-08-16 10:21:25,51.1219536,3.6738724,49.0,45.0,369.0,317.0,1884.0,1844.0,90.0,90.0,93.0,94.0
110,2023-08-16 08:53:25,50.992471,3.6415645,37.0,41.0,189.0,165.0,801.0,797.0,85.0,86.0,90.0,89.0
110,2023-08-16 08:56:28,51.001848,3.6618508,37.0,43.0,372.0,324.0,1877.0,1921.0,88.0,89.0,90.0,90.0
110,2023-08-16 19:30:31,50.851887,3.6018749,36.0,36.0,196.0,172.0,800.0,794.0,85.0,85.0,85.0,85.0
110,2023-08-16 02:35:11,50.8560958,3.6072653,20.0,20.0,400.0,286.0,838.0,801.0,53.0,63.0,46.0,52.0
110,2023-08-16 03:07:17,50.7425546,3.6032027,26.0,21.0,255.0,196.0,809.0,804.0,73.0,80.0,71.0,77.0
110,2023-08-16 03:15:17,50.7423559,3.60261,27.0,22.0,234.0,193.0,803.0,792.0,72.0,80.0,71.0,77.0
110,2023-08-16 03:47:20,50.7423689,3.6025962,29.0,20.0,258.0,196.0,797.0,806.0,70.0,80.0,70.0,78.0
110,2023-08-16 09:30:17,51.0868491,3.7189185,37.0,38.0,203.0,182.0,820.0,806.0,83.0,85.0,87.0,85.0
110,2023-08-16 05:02:19,51.0369097,3.7049964,32.0,33.0,203.0,179.0,787.0,834.0,86.0,86.0,84.0,85.0
110,2023-08-16 05:33:18,51.0946033,3.7188472,27.0,32.0,213.0,189.0,835.0,860.0,85.0,86.0,85.0,84.0
110,2023-08-16 14:22:26,51.1244886,3.6704213,46.0,37.0,351.0,300.0,1496.0,1522.0,87.0,88.0,90.0,89.0
110,2023-08-16 14:55:30,51.0354035,3.711486,37.0,40.0,203.0,175.0,795.0,795.0,83.0,85.0,85.0,84.0
110,2023-08-16 21:05:31,51.0356178,3.7108649,31.0,36.0,200.0,165.0,806.0,797.0,83.0,85.0,84.0,84.0
110,2023-08-16 08:17:20,50.7526217,3.6245596,38.0,42.0,396.0,331.0,1717.0,1689.0,87.0,86.0,85.0,84.0
110,2023-08-16 19:05:34,50.9959724,3.6481552,37.0,37.0,372.0,307.0,1528.0,1563.0,85.0,87.0,87.0,89.0
110,2023-08-16 03:19:20,50.7423503,3.6025984,27.0,21.0,276.0,196.0,787.0,799.0,72.0,80.0,71.0,76.0
110,2023-08-16 04:24:23,50.8448865,3.5996422,26.0,27.0,224.0,189.0,800.0,799.0,83.0,83.0,82.0,84.0
110,2023-08-16 10:05:28,51.1808783,3.575134,36.0,30.0,210.0,182.0,800.0,805.0,82.0,82.0,82.0,82.0
110,2023-08-17 05:17:01,51.1394819,3.6403187,40.0,41.0,403.0,324.0,1858.0,1844.0,85.0,88.0,85.0,87.0
110,2023-08-17 07:28:01,50.8509619,3.6009108,32.0,30.0,203.0,179.0,793.0,802.0,83.0,83.0,85.0,85.0
110,2023-08-17 07:25:57,50.8509566,3.6009106,33.0,33.0,207.0,175.0,797.0,796.0,85.0,85.0,85.0,85.0
110,2023-08-17 04:07:02,51.0360469,3.7103467,28.0,25.0,276.0,193.0,794.0,799.0,67.0,81.0,66.0,78.0
110,2023-08-17 14:34:44,50.8510827,3.6011258,39.0,33.0,207.0,179.0,799.0,795.0,83.0,82.0,84.0,83.0
110,2023-08-17 17:51:48,51.0358444,3.7103783,36.0,32.0,203.0,182.0,796.0,796.0,83.0,81.0,85.0,82.0
110,2023-08-17 20:13:58,51.0395904,3.6940932,30.0,38.0,200.0,179.0,802.0,796.0,84.0,81.0,84.0,83.0
110,2023-08-17 20:40:50,51.0396752,3.6935392,25.0,36.0,220.0,196.0,799.0,801.0,78.0,79.0,79.0,78.0
110,2023-08-19 04:16:13,51.0145358,3.7785578,29.0,32.0,327.0,213.0,797.0,801.0,58.0,76.0,54.0,65.0
110,2023-08-19 16:40:33,51.0526019,3.7417268,45.0,38.0,196.0,179.0,803.0,803.0,85.0,85.0,85.0,82.0
110,2023-08-19 20:07:27,51.0235594,3.7593715,29.0,36.0,207.0,189.0,800.0,808.0,82.0,79.0,83.0,80.0
110,2023-08-19 18:15:24,51.0234762,3.7594612,31.0,39.0,200.0,189.0,800.0,798.0,83.0,79.0,84.0,79.0
110,2023-08-19 06:27:21,51.0233287,3.759747,40.0,26.0,217.0,196.0,797.0,799.0,78.0,79.0,79.0,77.0
110,2023-08-19 08:35:16,51.0288905,3.7526445,41.0,27.0,213.0,193.0,797.0,805.0,81.0,81.0,81.0,77.0
110,2023-08-19 20:45:29,51.0386496,3.7562584,37.0,34.0,400.0,341.0,1566.0,1746.0,85.0,85.0,84.0,82.0
110,2023-08-19 16:05:22,51.0216929,3.7628632,40.0,31.0,200.0,179.0,800.0,802.0,85.0,82.0,84.0,81.0
110,2023-08-19 18:08:21,51.0235026,3.7594705,31.0,41.0,203.0,182.0,801.0,796.0,85.0,80.0,85.0,81.0
110,2023-08-20 08:57:04,50.9972548,3.8021276,31.0,33.0,427.0,345.0,1372.0,1401.0,74.0,82.0,71.0,76.0
110,2023-08-21 14:57:37,50.8552208,3.6064627,41.0,45.0,189.0,165.0,799.0,794.0,85.0,86.0,90.0,88.0
110,2023-08-21 00:14:47,50.8561714,3.6075515,27.0,25.0,410.0,348.0,796.0,806.0,48.0,55.0,42.0,43.0
110,2023-08-21 06:48:48,51.0321117,3.7341684,36.0,33.0,196.0,175.0,806.0,801.0,86.0,82.0,85.0,85.0
110,2023-08-21 12:35:18,51.015988,3.7735023,36.0,37.0,272.0,189.0,799.0,802.0,69.0,83.0,65.0,74.0
110,2023-08-21 15:52:35,50.7421766,3.6020651,37.0,40.0,200.0,182.0,800.0,798.0,83.0,82.0,83.0,81.0
110,2023-08-21 14:09:16,51.0249894,3.7557051,38.0,36.0,220.0,175.0,800.0,793.0,79.0,84.0,79.0,83.0
110,2023-08-21 00:35:51,50.8558782,3.6071826,24.0,23.0,341.0,262.0,796.0,813.0,56.0,66.0,52.0,56.0
110,2023-08-21 02:23:45,50.8561876,3.6075542,22.0,29.0,282.0,186.0,800.0,798.0,65.0,83.0,64.0,79.0
110,2023-08-22 06:30:04,50.8002202,3.8563864,39.0,36.0,186.0,169.0,797.0,800.0,83.0,85.0,85.0,86.0
110,2023-08-22 10:12:13,51.04007,3.69394295,30.0,38.0,234.0,191.0,798.5,799.5,75.0,80.0,73.5,77.0
110,2023-08-22 01:55:05,50.8560425,3.6073614,24.0,28.0,350.0,267.0,801.0,804.0,56.0,66.0,49.0,56.5
110,2023-08-22 03:19:15,50.8557476,3.6070076,28.0,23.0,289.0,189.0,800.0,800.0,63.0,83.0,61.0,79.0
110,2023-08-22 06:00:18,50.9186338,3.7922519,37.0,36.0,182.0,169.0,798.0,800.0,88.0,87.0,89.0,89.0
110,2023-08-22 08:10:10,51.0401176,3.6936479,30.0,37.0,203.0,179.0,796.0,794.0,82.0,81.0,84.0,82.0
110,2023-08-22 14:38:09,51.0162369,3.7728258,37.0,38.0,255.0,200.0,793.0,803.0,72.0,83.0,68.0,74.0
110,2023-08-23 07:00:47,51.0358525,3.68870255,35.5,37.5,189.0,167.0,800.5,800.5,86.0,87.0,86.5,85.0
110,2023-08-23 01:12:46,51.0160446,3.7730532,20.0,22.0,369.0,282.0,785.0,799.0,52.0,63.0,46.0,52.0
110,2023-08-23 12:51:45,50.8751152,3.8142197,41.0,41.0,189.0,165.0,799.0,806.0,85.0,88.0,88.0,87.0
110,2023-08-23 04:08:49,51.1800376,3.5760973,23.0,22.0,265.0,193.0,796.0,794.0,68.0,79.0,68.0,77.0
110,2023-08-23 03:29:46,51.0928974,3.7201193,20.0,23.0,448.0,320.0,1277.0,1315.0,65.0,83.0,64.0,82.0
110,2023-08-23 03:51:45,51.1800391,3.5761071,23.0,23.0,258.0,189.0,795.0,803.0,69.0,79.0,68.0,80.0
110,2023-08-23 15:05:41,50.953094,3.7810038,50.0,44.0,175.0,162.0,801.0,802.0,93.0,88.0,94.0,90.0
110,2023-08-24 05:18:15,50.7471397,3.615217,36.0,35.0,220.0,172.0,799.0,800.0,82.0,85.0,81.0,84.0
110,2023-08-24 06:44:16,51.0357253,3.7109392,30.0,33.0,196.0,175.0,802.0,799.0,83.0,83.0,85.0,84.0
110,2023-08-24 04:39:02,50.8514612,3.6014796,26.0,25.0,317.0,220.0,800.0,760.0,58.0,75.0,55.0,67.0
